entity_id,legal_company_name,dba_name,parent_company,industry,naics_code,sic_code,executive_name,executive_title,verified_phone,verified_email,website,operational_address,city,county_region,state_province,country,employee_estimate,revenue_range,founded_date,digital_footprint_score,tech_stack,operational_bottleneck,recurring_service_dependencies,probable_vendor_spend,infrastructure_dependencies,ai_automation_opportunity,ai_opportunity_score_pct,recurring_revenue_potential,sovereign_target_tier,data_enrichment_date,source
ENT-00488,DataVault LLC,N/A,National LLC Group,Records Management & Digitization,493110,7374,Anthony Patel,Owner,(408) 989-1330,patel@datavaultllc.net,https://www.datavaultllc.com,"8286 Business Pkwy, Vallejo, CA",Vallejo,Solano County,CA,US,1500+,$25M–$50M,2023-05-01,Very Weak (0–20),"SAP, Salesforce, ServiceNow",Fleet dispatched via phone calls — no real-time visibility,"Annual painting contract, bi-annual touch-up, monthly inspection",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Customer service chatbot, ticket routing, SLA monitoring",87,"$10,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00491,Vanguard Records Industries,Vanguard Records Pro,Vanguard Records Holdings Corp.,Records Management & Digitization,493110,7374,Nancy Wright,VP of Business Development,(925) 488-9558,wright@vanguardreco.org,https://www.vanguardrecords.com,"3597 Commerce Dr, San Francisco, CA",San Francisco,San Francisco County,CA,US,751–1500,$1M–$2.5M,2020-04-01,Strong (61–80),"Microsoft 365, Dynamics 365, Power BI",Outdated legacy software incompatible with modern integrations,"Annual painting contract, bi-annual touch-up, monthly inspection",$300K–$500K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Bid response automation, RFP parsing, proposal assembly",89,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00493,Titan Data Industries,Titan Data Pro,Independent,Records Management & Digitization,493110,7374,David Garcia,VP of Business Development,(415) 523-5341,garcia@titandataind.net,https://www.titandataindust.com,"2032 Harbor Blvd, Vallejo, CA",Vallejo,Solano County,CA,US,6–15,$250K–$500K,2020-07-01,Strong (61–80),"Paper-based, minimal digital",Procurement done via email — no vendor comparison system,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$25K–$75K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Predictive maintenance scheduling, equipment lifecycle tracking",63,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00497,DataVault Services,N/A,Independent,Records Management & Digitization,493110,7374,Lisa Rivera,CEO,(415) 359-6736,rivera@datavaultser.net,https://www.datavaultservic.com,"6887 Industrial Blvd, Chula Vista, CA",Chula Vista,San Diego County,CA,US,76–150,$250K–$500K,2022-03-01,Weak (21–40),"FieldEdge, QuickBooks Online",Financial reporting delayed 30+ days after month end,"Monthly IT support, quarterly infrastructure review, annual security audit",$2.5M+/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Bid response automation, RFP parsing, proposal assembly",51,"$5,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00500,Vanguard Records Associates,N/A,Vanguard Records Holdings Corp.,Records Management & Digitization,493110,7374,Malik Garcia,Director of Operations,(925) 782-1348,garcia@vanguardreco.net,https://www.vanguardrecords.com,"1371 Market St, Mill Valley, CA",Mill Valley,Marin County,CA,US,301–750,$50K–$250K,2023-02-01,Strong (61–80),"SAP, Salesforce, ServiceNow",Fleet dispatched via phone calls — no real-time visibility,"Quarterly compliance review, annual environmental audit, monthly monitoring",$75K–$150K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Predictive maintenance scheduling, equipment lifecycle tracking",45,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00501,Nexus AI Systems,N/A,National Systems Group,AI & Automation Consulting,541512,7372,Barbara Allen,Partner,(310) 937-9180,allen@nexusaisyste.biz,https://www.nexusaisystems.com,"8273 Industrial Blvd, Santa Rosa, CA",Santa Rosa,Sonoma County,CA,US,31–75,$250K–$500K,2018-01-01,Very Weak (0–20),"Microsoft 365, Dynamics 365, Power BI",Employee onboarding takes 2+ weeks due to paper forms,"Monthly janitorial contract, quarterly deep clean, annual inspection",$150K–$300K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Procurement automation, vendor comparison, contract renewal tracking",96,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00502,Delta Intelligence Partners,N/A,Independent,AI & Automation Consulting,541512,7372,Dorothy Anderson,Director of Operations,(916) 319-3914,anderson@deltaintelli.net,https://www.deltaintelligen.com,"9270 Industrial Blvd, Oakland, CA",Oakland,Alameda County,CA,US,6–15,$1M–$2.5M,2022-01-01,Weak (21–40),"FieldEdge, QuickBooks Online",No automated follow-up — losing repeat business,"Annual painting contract, bi-annual touch-up, monthly inspection",$25K–$75K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Automated reporting dashboards, KPI alerts, executive summaries",42,"$15,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00503,Apex Automation LLC,Apex Automation Services,Independent,AI & Automation Consulting,541512,7372,Joseph Adams,Managing Director,(510) 992-7413,adams@apexautomati.biz,https://www.apexautomationl.com,"8440 Enterprise Ave, Elk Grove, CA",Elk Grove,Sacramento County,CA,US,76–150,$2.5M–$5M,2020-07-01,Very Strong (81–100),"Xero, HubSpot, Slack",Fleet dispatched via phone calls — no real-time visibility,"Monthly janitorial contract, quarterly deep clean, annual inspection",$25K–$75K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Procurement automation, vendor comparison, contract renewal tracking",57,"$10,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00504,ProAI Consulting,N/A,Independent,AI & Automation Consulting,541512,7372,William Scott,Managing Director,(510) 839-1336,scott@proaiconsult.org,https://www.proaiconsulting.com,"8879 Main St, Vallejo, CA",Vallejo,Solano County,CA,US,16–30,$100M+,2024-12-01,Strong (61–80),"Sage 50, Outlook, Teams",Compliance documentation done manually — audit risk,"Daily freight routes, weekly fleet servicing, monthly route optimization",$75K–$150K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","AI-powered lead scoring, CRM enrichment, automated proposal generation",84,"$10,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00508,Sovereign Systems Consulting,Sovereign Systems Services,Independent,AI & Automation Consulting,541512,7372,Martinez Adams,Owner,(707) 211-8867,adams@sovereignsys.org,https://www.sovereignsystem.com,"4457 Main St, American Canyon, CA",American Canyon,Napa County,CA,US,151–300,$25M–$50M,2021-04-01,Moderate (41–60),"QuickBooks Desktop, email-only CRM",Manual payroll processing with frequent errors,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$2.5M+/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Customer service chatbot, ticket routing, SLA monitoring",83,"$15,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00509,Apex Automation Partners,N/A,Independent,AI & Automation Consulting,541512,7372,Christopher Carter,Chief Operating Officer,(408) 372-6306,carter@apexautomati.net,https://www.apexautomationp.com,"9547 Maple Dr, Huntington Beach, CA",Huntington Beach,Orange County,CA,US,1–5,$50K–$250K,2023-01-01,Very Strong (81–100),"ServiceTitan, Google Workspace",No automated follow-up — losing repeat business,"Quarterly compliance review, annual environmental audit, monthly monitoring",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Accounts receivable automation, payment reminders, collections workflows",45,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00510,ProAI Enterprises,N/A,Independent,AI & Automation Consulting,541512,7372,David Nguyen,President,(916) 259-6392,nguyen@proaienterpr.net,https://www.proaienterprise.com,"8091 Industrial Blvd, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,301–750,$5M–$10M,2021-04-01,Very Weak (0–20),"ServiceTitan, Google Workspace",Fleet dispatched via phone calls — no real-time visibility,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$5K–$25K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Compliance document generation, permit renewal alerts, audit trail automation",95,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00517,Titan AI Partners,N/A,National Partners Group,AI & Automation Consulting,541512,7372,Martinez Scott,Executive Director,(925) 889-4086,scott@titanaipartn.com,https://www.titanaipartners.com,"3624 Maple Dr, Berkeley, CA",Berkeley,Alameda County,CA,US,151–300,$100M+,2021-12-01,Very Strong (81–100),"Zoho CRM, FreshBooks, Trello",Employee onboarding takes 2+ weeks due to paper forms,"Monthly AI model updates, quarterly automation review, annual system audit",$25K–$75K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Records digitization, OCR processing, document classification AI",81,"$10,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00518,Quantum Systems Associates,Quantum Systems Pro,Quantum Systems Holdings Corp.,AI & Automation Consulting,541512,7372,Dorothy Moore,President,(408) 624-6814,moore@quantumsyste.co,https://www.quantumsystemsa.com,"1036 Technology Dr, San Francisco, CA",San Francisco,San Francisco County,CA,US,76–150,$50M–$100M,2021-10-01,Weak (21–40),"SAP, Salesforce, ServiceNow",No digital presence — relying on word-of-mouth only,"Quarterly records audit, annual digitization project, monthly shredding",$25K–$75K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Bid response automation, RFP parsing, proposal assembly",46,"$7,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00519,Vanguard Tech Co.,N/A,Vanguard Tech Holdings Corp.,AI & Automation Consulting,541512,7372,Marcus Thompson,Executive Director,(707) 473-7070,thompson@vanguardtech.com,https://www.vanguardtechco.com,"5101 Maple Dr, Fairfield, CA",Fairfield,Solano County,CA,US,751–1500,$10M–$25M,2024-05-01,Strong (61–80),"Paper-based, minimal digital",No automated follow-up — losing repeat business,"Annual painting contract, bi-annual touch-up, monthly inspection",$500K–$1M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Invoice automation, scheduling optimization, customer follow-up sequences",49,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00522,Vanguard Tech Co.,N/A,Independent,AI & Automation Consulting,541512,7372,Sarah Wright,General Manager,(310) 584-7382,wright@vanguardtech.biz,https://www.vanguardtechco.com,"1959 Harbor Blvd, Mill Valley, CA",Mill Valley,Marin County,CA,US,76–150,$1M–$2.5M,2021-01-01,Very Strong (81–100),"BuilderTrend, Procore, DocuSign",Paper-based invoicing with 45+ day collection cycles,"Monthly IT support, quarterly infrastructure review, annual security audit",$2.5M+/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Invoice automation, scheduling optimization, customer follow-up sequences",97,"$5,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00523,ProAI Consulting,ProAI Services,Independent,AI & Automation Consulting,541512,7372,Sarah Allen,Director of Operations,(408) 307-5145,allen@proaiconsult.net,https://www.proaiconsulting.com,"468 Main St, Citrus Heights, CA",Citrus Heights,Sacramento County,CA,US,751–1500,$2.5M–$5M,2020-07-01,Strong (61–80),"Oracle ERP, Workday, Tableau",No CRM — all client data in owner's personal phone,"Annual painting contract, bi-annual touch-up, monthly inspection",$25K–$75K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Customer service chatbot, ticket routing, SLA monitoring",83,"$7,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00524,Nexus AI Consulting,N/A,Nexus AI Holdings Corp.,AI & Automation Consulting,541512,7372,Richard Carter,Founder,(510) 555-3737,carter@nexusaiconsu.com,https://www.nexusaiconsulti.com,"4337 Commerce Dr, Anaheim, CA",Anaheim,Orange County,CA,US,301–750,$50K–$250K,2018-08-01,Weak (21–40),"Microsoft 365, Dynamics 365, Power BI",No automated follow-up — losing repeat business,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$25K–$75K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Bid response automation, RFP parsing, proposal assembly",62,"$25,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00527,Atlas Automation Consulting,N/A,National Consulting Group,AI & Automation Consulting,541512,7372,Carlos Taylor,Director of Operations,(619) 536-5704,taylor@atlasautomat.net,https://www.atlasautomation.com,"5249 Main St, San Rafael, CA",San Rafael,Marin County,CA,US,76–150,$500K–$1M,2018-12-01,Moderate (41–60),"BuilderTrend, Procore, DocuSign",Compliance documentation done manually — audit risk,"Quarterly compliance review, annual environmental audit, monthly monitoring",$1M–$2.5M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Records digitization, OCR processing, document classification AI",86,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00531,Vanguard Tech Inc.,Vanguard Tech Services,National Inc. Group,AI & Automation Consulting,541512,7372,Susan Garcia,General Manager,(408) 851-3277,garcia@vanguardtech.org,https://www.vanguardtechinc.com,"657 Lincoln Ave, Irvine, CA",Irvine,Orange County,CA,US,6–15,$100M+,2021-11-01,Moderate (41–60),"Microsoft 365, Dynamics 365, Power BI",No digital presence — relying on word-of-mouth only,"Annual painting contract, bi-annual touch-up, monthly inspection",$75K–$150K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Bid response automation, RFP parsing, proposal assembly",54,"$7,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00533,Summit Intelligence Solutions,N/A,Independent,AI & Automation Consulting,541512,7372,Betty Patel,VP of Business Development,(619) 530-4332,patel@summitintell.com,https://www.summitintellige.com,"2807 Technology Dr, Oakland, CA",Oakland,Alameda County,CA,US,76–150,$2.5M–$5M,2019-05-01,Strong (61–80),"Microsoft 365, Dynamics 365, Power BI",Paper-based invoicing with 45+ day collection cycles,"Monthly janitorial contract, quarterly deep clean, annual inspection",$5K–$25K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Procurement automation, vendor comparison, contract renewal tracking",73,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00534,Quantum Systems Co.,Quantum Systems Services,Independent,AI & Automation Consulting,541512,7372,Sandra Scott,Executive Director,(213) 221-3816,scott@quantumsyste.net,https://www.quantumsystemsc.com,"5696 Market St, Fairfield, CA",Fairfield,Solano County,CA,US,301–750,$2.5M–$5M,2018-10-01,Moderate (41–60),"Xero, HubSpot, Slack",Outdated legacy software incompatible with modern integrations,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$2.5M+/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","AI-powered lead scoring, CRM enrichment, automated proposal generation",41,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00535,Sovereign Systems LLC,N/A,Sovereign Systems Holdings Corp.,AI & Automation Consulting,541512,7372,Rodriguez Nelson,Executive Director,(408) 318-4502,nelson@sovereignsys.com,https://www.sovereignsystem.com,"3518 Oak Ave, Santa Rosa, CA",Santa Rosa,Sonoma County,CA,US,16–30,$500K–$1M,2019-11-01,Strong (61–80),"QuickBooks Desktop, email-only CRM",Employee onboarding takes 2+ weeks due to paper forms,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$75K–$150K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Accounts receivable automation, payment reminders, collections workflows",45,"$5,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00539,Summit Intelligence Enterprises,Summit Intelligence Pro,Independent,AI & Automation Consulting,541512,7372,Dorothy Thompson,Chief Operating Officer,(213) 293-4193,thompson@summitintell.org,https://www.summitintellige.com,"3182 Washington Blvd, San Leandro, CA",San Leandro,Alameda County,CA,US,751–1500,$50M–$100M,2021-02-01,Weak (21–40),"QuickBooks Desktop, email-only CRM",Manual scheduling causing double-bookings and missed appointments,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$75K–$150K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Payroll automation, time-tracking integration, HR onboarding workflows",77,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00540,Atlas Automation Services,N/A,Independent,AI & Automation Consulting,541512,7372,Betty Thompson,Founder,(310) 682-3942,thompson@atlasautomat.net,https://www.atlasautomation.com,"1705 Airport Rd, Roseville, CA",Roseville,Sacramento County,CA,US,1–5,$10M–$25M,2018-07-01,Moderate (41–60),"ServiceTitan, Google Workspace",Outdated legacy software incompatible with modern integrations,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$2.5M+/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Records digitization, OCR processing, document classification AI",91,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00542,ProAI Consulting,N/A,ProAI Holdings Corp.,AI & Automation Consulting,541512,7372,Margaret Mitchell,Executive Director,(408) 734-6137,mitchell@proaiconsult.co,https://www.proaiconsulting.com,"1742 Lincoln Ave, Irvine, CA",Irvine,Orange County,CA,US,1500+,$1M–$2.5M,2019-02-01,Weak (21–40),"Zoho CRM, FreshBooks, Trello",Manual scheduling causing double-bookings and missed appointments,"Annual painting contract, bi-annual touch-up, monthly inspection",$75K–$150K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Compliance document generation, permit renewal alerts, audit trail automation",84,"$25,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00543,Nexus AI Solutions,N/A,Independent,AI & Automation Consulting,541512,7372,Richard Singh,Chief Operating Officer,(650) 576-8407,singh@nexusaisolut.net,https://www.nexusaisolution.com,"3643 Washington Blvd, Livermore, CA",Livermore,Alameda County,CA,US,301–750,$2.5M–$5M,2024-03-01,Moderate (41–60),"Sage 50, Outlook, Teams",Fleet dispatched via phone calls — no real-time visibility,"Quarterly records audit, annual digitization project, monthly shredding",$150K–$300K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Procurement automation, vendor comparison, contract renewal tracking",88,"$2,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00545,Delta Intelligence Industries,N/A,Independent,AI & Automation Consulting,541512,7372,Marcus Campbell,President,(916) 344-9087,campbell@deltaintelli.com,https://www.deltaintelligen.com,"8390 Innovation Way, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,151–300,$50M–$100M,2018-12-01,Very Weak (0–20),"Zoho CRM, FreshBooks, Trello",Procurement done via email — no vendor comparison system,"Monthly janitorial contract, quarterly deep clean, annual inspection",$150K–$300K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Records digitization, OCR processing, document classification AI",45,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00547,Nexus AI Group,N/A,Independent,AI & Automation Consulting,541512,7372,Susan Flores,General Manager,(415) 665-3930,flores@nexusaigroup.co,https://www.nexusaigroup.com,"635 Commerce Dr, Anaheim, CA",Anaheim,Orange County,CA,US,1–5,$1M–$2.5M,2021-09-01,Weak (21–40),"Custom legacy system, Excel-heavy",Manual payroll processing with frequent errors,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$75K–$150K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Predictive maintenance scheduling, equipment lifecycle tracking",78,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00551,ProAI Consulting,N/A,National Consulting Group,AI & Automation Consulting,541512,7372,Ashley White,President,(310) 791-3475,white@proaiconsult.org,https://www.proaiconsulting.com,"2282 Business Pkwy, Escondido, CA",Escondido,San Diego County,CA,US,301–750,$25M–$50M,2019-07-01,Very Weak (0–20),"Zoho CRM, FreshBooks, Trello",Paper-based invoicing with 45+ day collection cycles,"Quarterly records audit, annual digitization project, monthly shredding",$25K–$75K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Procurement automation, vendor comparison, contract renewal tracking",56,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00556,Apex Automation Associates,N/A,Independent,AI & Automation Consulting,541512,7372,Matthew Flores,VP of Business Development,(310) 232-3024,flores@apexautomati.org,https://www.apexautomationa.com,"3942 Airport Rd, Elk Grove, CA",Elk Grove,Sacramento County,CA,US,31–75,$10M–$25M,2021-08-01,Very Weak (0–20),"Microsoft 365, Dynamics 365, Power BI",Manual payroll processing with frequent errors,"Monthly AI model updates, quarterly automation review, annual system audit",$25K–$75K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Customer service chatbot, ticket routing, SLA monitoring",82,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00557,ProAI Consulting,N/A,Independent,AI & Automation Consulting,541512,7372,Lisa Davis,Chief Operating Officer,(925) 416-6655,davis@proaiconsult.biz,https://www.proaiconsulting.com,"2404 Industrial Blvd, San Francisco, CA",San Francisco,San Francisco County,CA,US,1–5,$10M–$25M,2020-04-01,Moderate (41–60),"NetSuite, Zendesk, Asana",Employee onboarding takes 2+ weeks due to paper forms,"Quarterly records audit, annual digitization project, monthly shredding",$25K–$75K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Bid response automation, RFP parsing, proposal assembly",81,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00559,Titan AI Partners,N/A,Independent,AI & Automation Consulting,541512,7372,Nguyen Flores,President,(310) 285-5715,flores@titanaipartn.biz,https://www.titanaipartners.com,"7549 Innovation Way, Escondido, CA",Escondido,San Diego County,CA,US,1–5,$50K–$250K,2024-04-01,Very Weak (0–20),"Microsoft 365, Dynamics 365, Power BI",Manual payroll processing with frequent errors,"Monthly IT support, quarterly infrastructure review, annual security audit",$300K–$500K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Customer service chatbot, ticket routing, SLA monitoring",84,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00561,Sovereign Systems Enterprises,Sovereign Systems Services,Independent,AI & Automation Consulting,541512,7372,Nancy Martin,Director of Operations,(916) 939-2758,martin@sovereignsys.com,https://www.sovereignsystem.com,"2906 Enterprise Ave, Pittsburg, CA",Pittsburg,Contra Costa County,CA,US,31–75,$25M–$50M,2023-02-01,Moderate (41–60),"Oracle ERP, Workday, Tableau",Manual scheduling causing double-bookings and missed appointments,"Daily freight routes, weekly fleet servicing, monthly route optimization",$500K–$1M/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Predictive maintenance scheduling, equipment lifecycle tracking",88,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00562,Quantum Systems Associates,N/A,Quantum Systems Holdings Corp.,AI & Automation Consulting,541512,7372,Marcus Williams,VP of Business Development,(415) 624-6073,williams@quantumsyste.biz,https://www.quantumsystemsa.com,"4293 Harbor Blvd, San Rafael, CA",San Rafael,Marin County,CA,US,16–30,$50M–$100M,2019-12-01,Very Weak (0–20),"Paper-based, minimal digital",No digital presence — relying on word-of-mouth only,"Annual painting contract, bi-annual touch-up, monthly inspection",$150K–$300K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Compliance document generation, permit renewal alerts, audit trail automation",98,"$10,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00563,Delta Intelligence Services,Delta Intelligence Services,National Services Group,AI & Automation Consulting,541512,7372,Sandra Scott,CEO,(916) 306-4810,scott@deltaintelli.org,https://www.deltaintelligen.com,"7240 Washington Blvd, Martinez, CA",Martinez,Contra Costa County,CA,US,301–750,$250K–$500K,2021-06-01,Very Strong (81–100),"Oracle ERP, Workday, Tableau",Manual scheduling causing double-bookings and missed appointments,"Monthly IT support, quarterly infrastructure review, annual security audit",$2.5M+/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Procurement automation, vendor comparison, contract renewal tracking",53,"$25,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00564,Nexus AI Enterprises,N/A,National Enterprises Group,AI & Automation Consulting,541512,7372,Matthew Roberts,Director of Operations,(916) 670-3823,roberts@nexusaienter.co,https://www.nexusaienterpri.com,"7991 Commerce Dr, San Francisco, CA",San Francisco,San Francisco County,CA,US,76–150,$10M–$25M,2023-06-01,Weak (21–40),"Microsoft 365, Dynamics 365, Power BI",Financial reporting delayed 30+ days after month end,"Monthly IT support, quarterly infrastructure review, annual security audit",$300K–$500K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Route optimization, fleet telemetry integration, automated dispatch",45,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00567,Titan AI Enterprises,N/A,National Enterprises Group,AI & Automation Consulting,541512,7372,Singh Scott,Managing Director,(619) 488-4521,scott@titanaienter.co,https://www.titanaienterpri.com,"6496 Business Pkwy, Pittsburg, CA",Pittsburg,Contra Costa County,CA,US,1–5,$1M–$2.5M,2020-09-01,Strong (61–80),"BuilderTrend, Procore, DocuSign",Manual payroll processing with frequent errors,"Monthly janitorial contract, quarterly deep clean, annual inspection",$500K–$1M/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Accounts receivable automation, payment reminders, collections workflows",88,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00568,Vanguard Tech Group,N/A,National Group Group,AI & Automation Consulting,541512,7372,Thomas Flores,Owner,(707) 675-7837,flores@vanguardtech.com,https://www.vanguardtechgro.com,"3530 Industrial Blvd, Folsom, CA",Folsom,Sacramento County,CA,US,76–150,$5M–$10M,2021-07-01,Very Strong (81–100),"Xero, HubSpot, Slack",Manual scheduling causing double-bookings and missed appointments,"Monthly janitorial contract, quarterly deep clean, annual inspection",$300K–$500K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Route optimization, fleet telemetry integration, automated dispatch",74,"$10,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
