entity_id,legal_company_name,dba_name,parent_company,industry,naics_code,sic_code,executive_name,executive_title,verified_phone,verified_email,website,operational_address,city,county_region,state_province,country,employee_estimate,revenue_range,founded_date,digital_footprint_score,tech_stack,operational_bottleneck,recurring_service_dependencies,probable_vendor_spend,infrastructure_dependencies,ai_automation_opportunity,ai_opportunity_score_pct,recurring_revenue_potential,sovereign_target_tier,data_enrichment_date,source
ENT-01723,Summit Compliance Group,N/A,Independent,Legal & Compliance Services,541110,8111,David Patel,Managing Director,(510) 680-3345,patel@summitcompli.com,https://www.summitcomplianc.com,"8872 Business Pkwy, San Francisco, CA",San Francisco,San Francisco County,CA,US,751–1500,$25M–$50M,2024-09-01,Very Strong (81–100),"Zoho CRM, FreshBooks, Trello",No digital presence — relying on word-of-mouth only,"Monthly IT support, quarterly infrastructure review, annual security audit",$5K–$25K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Payroll automation, time-tracking integration, HR onboarding workflows",96,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01769,Summit Compliance Enterprises,Summit Compliance Services,National Enterprises Group,Legal & Compliance Services,541110,8111,Donald Garcia,Owner,(02) 346-4023,garcia@summitcompli.biz,https://www.summitcomplianc.com,"492 Main St, Sydney, NSW",Sydney,Greater Sydney,NSW,AU,16–30,$5M–$10M,2021-03-01,Moderate (41–60),"BuilderTrend, Procore, DocuSign",Paper-based invoicing with 45+ day collection cycles,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$1M–$2.5M/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","AI-powered lead scoring, CRM enrichment, automated proposal generation",96,"$15,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01818,Precision Marketing Enterprises,Precision Marketing Pro,Precision Marketing Holdings Corp.,Marketing & Digital Services,541810,7311,Jamal Brown,President,(778) 378-7395,brown@precisionmar.org,https://www.precisionmarket.com,"7669 Enterprise Ave, Surrey, BC",Surrey,Metro Vancouver,BC,CA,301–750,$100M+,2018-07-01,Very Strong (81–100),"FieldEdge, QuickBooks Online",Paper-based invoicing with 45+ day collection cycles,"Quarterly records audit, annual digitization project, monthly shredding",$150K–$300K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Procurement automation, vendor comparison, contract renewal tracking",96,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01857,ProMedia Enterprises,ProMedia Services,ProMedia Holdings Corp.,Marketing & Digital Services,541810,7311,Donald Brown,Principal,(415) 954-7183,brown@promediaente.org,https://www.promediaenterpr.com,"9816 Maple Dr, American Canyon, CA",American Canyon,Napa County,CA,US,751–1500,$10M–$25M,2022-02-01,Very Weak (0–20),"FieldEdge, QuickBooks Online",No CRM — all client data in owner's personal phone,"Monthly IT support, quarterly infrastructure review, annual security audit",$2.5M+/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Invoice automation, scheduling optimization, customer follow-up sequences",96,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01993,Summit Medical Enterprises,N/A,Independent,Healthcare Facility Services,621999,8049,Nancy Martin,Chief Operating Officer,(916) 365-3824,martin@summitmedica.co,https://www.summitmedicalen.com,"3064 Enterprise Ave, Dixon, CA",Dixon,Solano County,CA,US,151–300,$50K–$250K,2022-06-01,Very Weak (0–20),"Verizon Connect, Samsara GPS, Excel",No automated follow-up — losing repeat business,"Daily freight routes, weekly fleet servicing, monthly route optimization",$25K–$75K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Bid response automation, RFP parsing, proposal assembly",96,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00039,Spotless Corp.,Spotless Services,Spotless Holdings Corp.,Janitorial & Facilities Maintenance,561720,7349,Kimberly Davis,Executive Director,(213) 390-9166,davis@spotlesscorp.biz,https://www.spotlesscorp.com,"4064 Main St, Elk Grove, CA",Elk Grove,Sacramento County,CA,US,301–750,$250K–$500K,2019-02-01,Weak (21–40),"FieldEdge, QuickBooks Online",No automated follow-up — losing repeat business,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$1M–$2.5M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Predictive maintenance scheduling, equipment lifecycle tracking",95,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00059,Apex Clean LLC,N/A,Independent,Janitorial & Facilities Maintenance,561720,7349,Singh Young,Founder,(619) 528-6994,young@apexcleanllc.org,https://www.apexcleanllc.com,"5582 Technology Dr, Hayward, CA",Hayward,Alameda County,CA,US,6–15,$250K–$500K,2018-11-01,Strong (61–80),"Paper-based, minimal digital",No CRM — all client data in owner's personal phone,"Monthly AI model updates, quarterly automation review, annual system audit",$500K–$1M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Accounts receivable automation, payment reminders, collections workflows",95,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00125,Swift Haul LLC,N/A,Independent,Commercial Hauling & Debris Removal,562111,4953,David Garcia,Founder,(678) 237-4201,garcia@swifthaulllc.biz,https://www.swifthaulllc.com,"814 Innovation Way, Roswell, GA",Roswell,Fulton County,GA,US,151–300,$25M–$50M,2018-08-01,Strong (61–80),"Paper-based, minimal digital",Manual scheduling causing double-bookings and missed appointments,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$500K–$1M/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Predictive maintenance scheduling, equipment lifecycle tracking",95,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00153,Apex Removal Services,N/A,Apex Removal Holdings Corp.,Commercial Hauling & Debris Removal,562111,4953,Patel Williams,Partner,(778) 992-8326,williams@apexremovals.org,https://www.apexremovalserv.com,"7339 Lincoln Ave, Vancouver, BC",Vancouver,Metro Vancouver,BC,CA,751–1500,$25M–$50M,2018-09-01,Moderate (41–60),"Zoho CRM, FreshBooks, Trello",Procurement done via email — no vendor comparison system,"Quarterly records audit, annual digitization project, monthly shredding",$25K–$75K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Route optimization, fleet telemetry integration, automated dispatch",95,"$2,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00225,Titan Coatings Solutions,Titan Coatings Services,Titan Coatings Holdings Corp.,Industrial Painting & Coatings,238320,1731,Terrence Baker,Chief Operating Officer,(02) 819-9124,baker@titancoating.biz,https://www.titancoatingsso.com,"2115 Maple Dr, Parramatta, NSW",Parramatta,Greater Sydney,NSW,AU,751–1500,$50K–$250K,2023-02-01,Weak (21–40),"Zoho CRM, FreshBooks, Trello",No automated follow-up — losing repeat business,"Quarterly records audit, annual digitization project, monthly shredding",$5K–$25K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Automated reporting dashboards, KPI alerts, executive summaries",95,"$7,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00311,Patriot Logistics Consulting,N/A,Patriot Logistics Holdings Corp.,Fleet Logistics & Transportation,484110,4213,Betty Mitchell,President,(213) 758-6960,mitchell@patriotlogis.biz,https://www.patriotlogistic.com,"6349 Business Pkwy, Roseville, CA",Roseville,Sacramento County,CA,US,151–300,$5M–$10M,2019-01-01,Strong (61–80),"Verizon Connect, Samsara GPS, Excel",Procurement done via email — no vendor comparison system,"Annual painting contract, bi-annual touch-up, monthly inspection",$300K–$500K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","AI-powered lead scoring, CRM enrichment, automated proposal generation",95,"$25,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00336,Swift Transport LLC,Swift Transport Services,Independent,Fleet Logistics & Transportation,484110,4213,Nguyen Wright,Partner,(905) 426-5521,wright@swifttranspo.org,https://www.swifttransportl.com,"3103 Oak Ave, Toronto, ON",Toronto,Greater Toronto Area,ON,CA,31–75,$50K–$250K,2019-09-01,Strong (61–80),"Zoho CRM, FreshBooks, Trello",No CRM — all client data in owner's personal phone,"Monthly janitorial contract, quarterly deep clean, annual inspection",$500K–$1M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Payroll automation, time-tracking integration, HR onboarding workflows",95,"$7,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00354,Iron Road Enterprises,N/A,Iron Road Holdings Corp.,Fleet Logistics & Transportation,484110,4213,Linda White,VP of Business Development,(248) 760-5584,white@ironroadente.com,https://www.ironroadenterpr.com,"3247 Lincoln Ave, Livonia, MI",Livonia,Wayne County,MI,US,151–300,$1M–$2.5M,2018-12-01,Strong (61–80),"Xero, HubSpot, Slack",Manual payroll processing with frequent errors,"Monthly AI model updates, quarterly automation review, annual system audit",$150K–$300K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Payroll automation, time-tracking integration, HR onboarding workflows",95,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00403,DataVault Services,DataVault Pro,Independent,Records Management & Digitization,493110,7374,Garcia Brown,General Manager,(303) 711-9046,brown@datavaultser.net,https://www.datavaultservic.com,"224 Airport Rd, Aurora, CO",Aurora,Denver County,CO,US,1500+,$5M–$10M,2023-07-01,Strong (61–80),"BuilderTrend, Procore, DocuSign",Financial reporting delayed 30+ days after month end,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$75K–$150K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Records digitization, OCR processing, document classification AI",95,"$5,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00442,Clarity Archives LLC,Clarity Archives Pro,Independent,Records Management & Digitization,493110,7374,Sandra Nguyen,Director of Operations,(214) 904-3667,nguyen@clarityarchi.com,https://www.clarityarchives.com,"6665 Technology Dr, Pasadena, TX",Pasadena,Harris County,TX,US,151–300,$5M–$10M,2022-10-01,Weak (21–40),"NetSuite, Zendesk, Asana",Manual scheduling causing double-bookings and missed appointments,"Daily freight routes, weekly fleet servicing, monthly route optimization",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","AI-powered lead scoring, CRM enrichment, automated proposal generation",95,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00510,ProAI Enterprises,N/A,Independent,AI & Automation Consulting,541512,7372,David Nguyen,President,(916) 259-6392,nguyen@proaienterpr.net,https://www.proaienterprise.com,"8091 Industrial Blvd, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,301–750,$5M–$10M,2021-04-01,Very Weak (0–20),"ServiceTitan, Google Workspace",Fleet dispatched via phone calls — no real-time visibility,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$5K–$25K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Compliance document generation, permit renewal alerts, audit trail automation",95,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00600,Delta Intelligence Consulting,Delta Intelligence Pro,Independent,AI & Automation Consulting,541512,7372,Richard Allen,Founder,(305) 741-8930,allen@deltaintelli.org,https://www.deltaintelligen.com,"4748 Lincoln Ave, Coral Gables, FL",Coral Gables,Miami-Dade County,FL,US,1–5,$500K–$1M,2020-11-01,Moderate (41–60),"Sage 50, Outlook, Teams",Manual payroll processing with frequent errors,"Quarterly records audit, annual digitization project, monthly shredding",$75K–$150K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Payroll automation, time-tracking integration, HR onboarding workflows",95,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00757,Clarity Compliance Solutions,Clarity Compliance Pro,Clarity Compliance Holdings Corp.,Environmental Compliance & Remediation,562910,8711,Singh Mitchell,Partner,(510) 615-7142,mitchell@claritycompl.net,https://www.claritycomplian.com,"8754 Washington Blvd, Glendale, CA",Glendale,Los Angeles County,CA,US,301–750,$10M–$25M,2023-03-01,Very Weak (0–20),"Zoho CRM, FreshBooks, Trello",Compliance documentation done manually — audit risk,"Quarterly records audit, annual digitization project, monthly shredding",$5K–$25K/yr,"Tied to parts supplier, refrigerant vendor, certification body","AI-powered lead scoring, CRM enrichment, automated proposal generation",95,"$15,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00878,Iron Shield LLC,N/A,Iron Shield Holdings Corp.,Security Services & Guard Staffing,561612,7382,Barbara Mitchell,Principal,(248) 211-3006,mitchell@ironshieldll.com,https://www.ironshieldllc.com,"4909 Technology Dr, Dearborn, MI",Dearborn,Wayne County,MI,US,16–30,$1M–$2.5M,2023-01-01,Weak (21–40),"BuilderTrend, Procore, DocuSign",No CRM — all client data in owner's personal phone,"Annual painting contract, bi-annual touch-up, monthly inspection",$75K–$150K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Payroll automation, time-tracking integration, HR onboarding workflows",95,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00911,Atlas HVAC Enterprises,N/A,Independent,HVAC & Mechanical Services,238220,1711,Marcus Scott,Chief Operating Officer,(786) 695-5833,scott@atlashvacent.org,https://www.atlashvacenterp.com,"8809 Innovation Way, Miami Gardens, FL",Miami Gardens,Miami-Dade County,FL,US,1–5,$5M–$10M,2023-09-01,Very Weak (0–20),"Custom legacy system, Excel-heavy",Compliance documentation done manually — audit risk,"Quarterly compliance review, annual environmental audit, monthly monitoring",$500K–$1M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Payroll automation, time-tracking integration, HR onboarding workflows",95,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00968,Titan Mechanical Industries,N/A,Independent,HVAC & Mechanical Services,238220,1711,DeShawn Nguyen,VP of Business Development,(647) 268-6036,nguyen@titanmechani.com,https://www.titanmechanical.com,"2873 Airport Rd, Toronto, ON",Toronto,Greater Toronto Area,ON,CA,1500+,$10M–$25M,2019-01-01,Very Strong (81–100),"SAP, Salesforce, ServiceNow",Employee onboarding takes 2+ weeks due to paper forms,"Annual painting contract, bi-annual touch-up, monthly inspection",$75K–$150K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Payroll automation, time-tracking integration, HR onboarding workflows",95,"$15,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01081,Atlas Electric Systems,N/A,Independent,Electrical Contracting,238210,1731,Patel Brown,Executive Director,(408) 888-6233,brown@atlaselectri.co,https://www.atlaselectricsy.com,"8756 Enterprise Ave, Folsom, CA",Folsom,Sacramento County,CA,US,1–5,$50K–$250K,2020-04-01,Strong (61–80),"Verizon Connect, Samsara GPS, Excel",Outdated legacy software incompatible with modern integrations,"Monthly AI model updates, quarterly automation review, annual system audit",$75K–$150K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","AI-powered lead scoring, CRM enrichment, automated proposal generation",95,"$10,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01172,Clarity Grounds Solutions,N/A,Independent,Landscaping & Grounds Maintenance,561730,0782,Carlos Jackson,President,(778) 688-1569,jackson@claritygroun.co,https://www.claritygroundss.com,"6351 Innovation Way, Vancouver, BC",Vancouver,Metro Vancouver,BC,CA,16–30,$50M–$100M,2023-04-01,Moderate (41–60),"Custom legacy system, Excel-heavy",Compliance documentation done manually — audit risk,"Monthly AI model updates, quarterly automation review, annual system audit",$5K–$25K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Route optimization, fleet telemetry integration, automated dispatch",95,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01177,Delta Green Enterprises,N/A,Independent,Landscaping & Grounds Maintenance,561730,0782,Patel Roberts,Partner,(650) 993-6123,roberts@deltagreenen.biz,https://www.deltagreenenter.com,"9689 Industrial Blvd, Hayward, CA",Hayward,Alameda County,CA,US,301–750,$25M–$50M,2018-08-01,Strong (61–80),"FieldEdge, QuickBooks Online",Employee onboarding takes 2+ weeks due to paper forms,"Monthly IT support, quarterly infrastructure review, annual security audit",$25K–$75K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","AI-powered lead scoring, CRM enrichment, automated proposal generation",95,"$10,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01230,Vanguard Pest Corp.,N/A,Independent,Pest Control & Sanitation,561710,7342,Karen Jackson,VP of Business Development,(847) 431-4384,jackson@vanguardpest.org,https://www.vanguardpestcor.com,"3097 Commerce Dr, Chicago, IL",Chicago,Cook County,IL,US,1–5,$5M–$10M,2024-10-01,Moderate (41–60),"FieldEdge, QuickBooks Online",Compliance documentation done manually — audit risk,"Monthly janitorial contract, quarterly deep clean, annual inspection",$75K–$150K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Bid response automation, RFP parsing, proposal assembly",95,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01401,Clarity Build Corp.,N/A,Independent,Construction & General Contracting,236220,1542,Jessica King,Director of Operations,(786) 960-5088,king@claritybuild.com,https://www.claritybuildcor.com,"8326 Oak Ave, Miami Gardens, FL",Miami Gardens,Miami-Dade County,FL,US,1500+,$100M+,2020-02-01,Weak (21–40),"Oracle ERP, Workday, Tableau",Compliance documentation done manually — audit risk,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$5K–$25K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Procurement automation, vendor comparison, contract renewal tracking",95,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01643,Guardian Finance Services,Guardian Finance Pro,National Services Group,Accounting & Financial Services,541211,8721,Christopher Mitchell,Partner,(0121) 598-9155,mitchell@guardianfina.net,https://www.guardianfinance.com,"9338 Business Pkwy, London, ENG",London,Greater London,ENG,UK,1500+,$50M–$100M,2021-09-01,Very Weak (0–20),"Sage 50, Outlook, Teams",No CRM — all client data in owner's personal phone,"Quarterly records audit, annual digitization project, monthly shredding",$5K–$25K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Automated reporting dashboards, KPI alerts, executive summaries",95,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01691,Precision Accounting Partners,Precision Accounting Pro,Independent,Accounting & Financial Services,541211,8721,Richard Singh,Chief Operating Officer,(604) 866-4822,singh@precisionacc.org,https://www.precisionaccoun.com,"6690 Main St, Burnaby, BC",Burnaby,Metro Vancouver,BC,CA,751–1500,$50K–$250K,2022-01-01,Weak (21–40),"BuilderTrend, Procore, DocuSign",No CRM — all client data in owner's personal phone,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$1M–$2.5M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Accounts receivable automation, payment reminders, collections workflows",95,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01722,Summit Compliance Associates,Summit Compliance Services,Independent,Legal & Compliance Services,541110,8111,Jessica Harris,Director of Operations,(847) 670-5891,harris@summitcompli.org,https://www.summitcomplianc.com,"962 Main St, Skokie, IL",Skokie,Cook County,IL,US,16–30,$10M–$25M,2024-04-01,Very Strong (81–100),"Oracle ERP, Workday, Tableau",Outdated legacy software incompatible with modern integrations,"Quarterly compliance review, annual environmental audit, monthly monitoring",$2.5M+/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Customer service chatbot, ticket routing, SLA monitoring",95,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01768,Titan Compliance Services,Titan Compliance Services,Independent,Legal & Compliance Services,541110,8111,Robert Wilson,General Manager,(916) 771-6785,wilson@titancomplia.net,https://www.titancompliance.com,"4971 Enterprise Ave, Hayward, CA",Hayward,Alameda County,CA,US,151–300,$100M+,2020-01-01,Strong (61–80),"NetSuite, Zendesk, Asana",No CRM — all client data in owner's personal phone,"Monthly AI model updates, quarterly automation review, annual system audit",$150K–$300K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Accounts receivable automation, payment reminders, collections workflows",95,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01812,Vanguard Digital Industries,Vanguard Digital Services,Independent,Marketing & Digital Services,541810,7311,Terrence Wilson,CEO,(773) 263-9639,wilson@vanguarddigi.org,https://www.vanguarddigital.com,"9518 Maple Dr, Cicero, IL",Cicero,Cook County,IL,US,301–750,$250K–$500K,2022-07-01,Weak (21–40),"QuickBooks Desktop, email-only CRM",Fleet dispatched via phone calls — no real-time visibility,"Monthly janitorial contract, quarterly deep clean, annual inspection",$500K–$1M/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Bid response automation, RFP parsing, proposal assembly",95,"$5,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01843,Clarity Digital Industries,N/A,Independent,Marketing & Digital Services,541810,7311,Anthony Davis,Founder,(213) 808-3551,davis@claritydigit.com,https://www.claritydigitali.com,"848 Enterprise Ave, San Rafael, CA",San Rafael,Marin County,CA,US,301–750,$50K–$250K,2023-09-01,Very Weak (0–20),"Xero, HubSpot, Slack",No automated follow-up — losing repeat business,"Annual painting contract, bi-annual touch-up, monthly inspection",$1M–$2.5M/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Payroll automation, time-tracking integration, HR onboarding workflows",95,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01890,Guardian Marketing Group,Guardian Marketing Services,Guardian Marketing Holdings Corp.,Marketing & Digital Services,541810,7311,Dorothy Thompson,Principal,(650) 634-3441,thompson@guardianmark.co,https://www.guardianmarketi.com,"6315 Enterprise Ave, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,31–75,$25M–$50M,2021-12-01,Very Weak (0–20),"Microsoft 365, Dynamics 365, Power BI",No CRM — all client data in owner's personal phone,"Quarterly compliance review, annual environmental audit, monthly monitoring",$25K–$75K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","AI-powered lead scoring, CRM enrichment, automated proposal generation",95,"$10,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01899,Summit Marketing Systems,N/A,Summit Marketing Holdings Corp.,Marketing & Digital Services,541810,7311,Thomas Anderson,Director of Operations,(213) 947-8329,anderson@summitmarket.net,https://www.summitmarketing.com,"9630 Enterprise Ave, Hayward, CA",Hayward,Alameda County,CA,US,6–15,$2.5M–$5M,2022-04-01,Strong (61–80),"Sage 50, Outlook, Teams",No CRM — all client data in owner's personal phone,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$500K–$1M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Route optimization, fleet telemetry integration, automated dispatch",95,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01948,Delta Health Enterprises,N/A,Delta Health Holdings Corp.,Healthcare Facility Services,621999,8049,James Campbell,Owner,(602) 531-1538,campbell@deltahealthe.com,https://www.deltahealthente.com,"5090 Business Pkwy, Chandler, AZ",Chandler,Maricopa County,AZ,US,151–300,$500K–$1M,2024-08-01,Strong (61–80),"ServiceTitan, Google Workspace",Compliance documentation done manually — audit risk,"Quarterly compliance review, annual environmental audit, monthly monitoring",$25K–$75K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Automated reporting dashboards, KPI alerts, executive summaries",95,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01985,ProHealth Associates,ProHealth Pro,ProHealth Holdings Corp.,Healthcare Facility Services,621999,8049,Sarah Brown,Managing Director,(778) 980-5152,brown@prohealthass.net,https://www.prohealthassoci.com,"478 Maple Dr, Richmond, BC",Richmond,Metro Vancouver,BC,CA,6–15,$2.5M–$5M,2020-08-01,Weak (21–40),"SAP, Salesforce, ServiceNow",No automated follow-up — losing repeat business,"Daily freight routes, weekly fleet servicing, monthly route optimization",$25K–$75K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Route optimization, fleet telemetry integration, automated dispatch",95,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00060,Apex Clean Solutions,N/A,Independent,Janitorial & Facilities Maintenance,561720,7349,Garcia Nelson,Chief Operating Officer,(408) 338-9092,nelson@apexcleansol.org,https://www.apexcleansoluti.com,"6371 Main St, Santa Rosa, CA",Santa Rosa,Sonoma County,CA,US,751–1500,$2.5M–$5M,2020-03-01,Weak (21–40),"NetSuite, Zendesk, Asana",Procurement done via email — no vendor comparison system,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$25K–$75K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Payroll automation, time-tracking integration, HR onboarding workflows",94,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00077,Pristine Consulting,N/A,National Consulting Group,Janitorial & Facilities Maintenance,561720,7349,Richard Allen,Director of Operations,(305) 785-8189,allen@pristinecons.biz,https://www.pristineconsult.com,"2813 Industrial Blvd, Miami, FL",Miami,Miami-Dade County,FL,US,151–300,$500K–$1M,2024-11-01,Very Weak (0–20),"Xero, HubSpot, Slack",No automated follow-up — losing repeat business,"Monthly IT support, quarterly infrastructure review, annual security audit",$500K–$1M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Invoice automation, scheduling optimization, customer follow-up sequences",94,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00085,Stellar Maintenance Enterprises,Stellar Maintenance Services,Stellar Maintenance Holdings Corp.,Janitorial & Facilities Maintenance,561720,7349,Patel Johnson,Founder,(614) 386-6255,johnson@stellarmaint.org,https://www.stellarmaintena.com,"2903 Business Pkwy, Parma, OH",Parma,Cuyahoga County,OH,US,301–750,$10M–$25M,2023-09-01,Strong (61–80),"QuickBooks, Google Workspace, Jobber",Compliance documentation done manually — audit risk,"Monthly janitorial contract, quarterly deep clean, annual inspection",$150K–$300K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Compliance document generation, permit renewal alerts, audit trail automation",94,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
