entity_id,legal_company_name,dba_name,parent_company,industry,naics_code,sic_code,executive_name,executive_title,verified_phone,verified_email,website,operational_address,city,county_region,state_province,country,employee_estimate,revenue_range,founded_date,digital_footprint_score,tech_stack,operational_bottleneck,recurring_service_dependencies,probable_vendor_spend,infrastructure_dependencies,ai_automation_opportunity,ai_opportunity_score_pct,recurring_revenue_potential,sovereign_target_tier,data_enrichment_date,source
ENT-00928,Clarity HVAC Corp.,Clarity HVAC Pro,Independent,HVAC & Mechanical Services,238220,1711,Barbara Young,Owner,(408) 556-7234,young@clarityhvacc.co,https://www.clarityhvaccorp.com,"1040 Main St, Oakland, CA",Oakland,Alameda County,CA,US,1–5,$10M–$25M,2023-02-01,Weak (21–40),"Oracle ERP, Workday, Tableau",Outdated legacy software incompatible with modern integrations,"Annual painting contract, bi-annual touch-up, monthly inspection",$1M–$2.5M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Automated reporting dashboards, KPI alerts, executive summaries",69,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00929,Summit Mechanical Partners,Summit Mechanical Pro,Independent,HVAC & Mechanical Services,238220,1711,Robert Jackson,Founder,(248) 918-9769,jackson@summitmechan.biz,https://www.summitmechanica.com,"5993 Innovation Way, Livonia, MI",Livonia,Wayne County,MI,US,301–750,$25M–$50M,2020-12-01,Moderate (41–60),"SAP, Salesforce, ServiceNow",Financial reporting delayed 30+ days after month end,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$500K–$1M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Payroll automation, time-tracking integration, HR onboarding workflows",54,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00932,Delta Air Associates,N/A,Independent,HVAC & Mechanical Services,238220,1711,Margaret Carter,Owner,(416) 563-3297,carter@deltaairasso.biz,https://www.deltaairassocia.com,"1318 Airport Rd, Brampton, ON",Brampton,Greater Toronto Area,ON,CA,16–30,$1M–$2.5M,2023-11-01,Weak (21–40),"Paper-based, minimal digital",No automated follow-up — losing repeat business,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$300K–$500K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Bid response automation, RFP parsing, proposal assembly",61,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00933,Apex HVAC Systems,Apex HVAC Services,National Systems Group,HVAC & Mechanical Services,238220,1711,Marcus Davis,General Manager,(02) 524-2133,davis@apexhvacsyst.co,https://www.apexhvacsystems.com,"711 Harbor Blvd, Parramatta, NSW",Parramatta,Greater Sydney,NSW,AU,751–1500,$2.5M–$5M,2023-09-01,Very Weak (0–20),"ServiceTitan, Google Workspace",Employee onboarding takes 2+ weeks due to paper forms,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$150K–$300K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Accounts receivable automation, payment reminders, collections workflows",80,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00936,Vanguard HVAC Industries,Vanguard HVAC Services,Independent,HVAC & Mechanical Services,238220,1711,Darnell Nguyen,Chief Operating Officer,(916) 261-6726,nguyen@vanguardhvac.co,https://www.vanguardhvacind.com,"8963 Business Pkwy, Novato, CA",Novato,Marin County,CA,US,16–30,$2.5M–$5M,2020-05-01,Very Weak (0–20),"BuilderTrend, Procore, DocuSign",Manual scheduling causing double-bookings and missed appointments,"Monthly IT support, quarterly infrastructure review, annual security audit",$1M–$2.5M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","AI-powered lead scoring, CRM enrichment, automated proposal generation",99,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00951,ProAir Inc.,N/A,National Inc. Group,HVAC & Mechanical Services,238220,1711,Donald Moore,Chief Operating Officer,(408) 285-5611,moore@proairinc.co,https://www.proairinc.com,"2048 Business Pkwy, Torrance, CA",Torrance,Los Angeles County,CA,US,16–30,$50M–$100M,2024-11-01,Moderate (41–60),"Custom legacy system, Excel-heavy",Paper-based invoicing with 45+ day collection cycles,"Daily freight routes, weekly fleet servicing, monthly route optimization",$75K–$150K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Customer service chatbot, ticket routing, SLA monitoring",41,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00954,Apex HVAC Partners,Apex HVAC Pro,National Partners Group,HVAC & Mechanical Services,238220,1711,Donald Green,Principal,(02) 275-4668,green@apexhvacpart.org,https://www.apexhvacpartner.com,"9944 Industrial Blvd, Sydney, NSW",Sydney,Greater Sydney,NSW,AU,1500+,$25M–$50M,2018-10-01,Very Strong (81–100),"Verizon Connect, Samsara GPS, Excel",Manual payroll processing with frequent errors,"Monthly janitorial contract, quarterly deep clean, annual inspection",$150K–$300K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Route optimization, fleet telemetry integration, automated dispatch",97,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00960,Guardian Mechanical Industries,Guardian Mechanical Pro,Independent,HVAC & Mechanical Services,238220,1711,Garcia Harris,VP of Business Development,(03) 817-6903,harris@guardianmech.co,https://www.guardianmechani.com,"8190 Main St, Geelong, VIC",Geelong,Greater Melbourne,VIC,AU,151–300,$1M–$2.5M,2023-08-01,Very Strong (81–100),"Xero, HubSpot, Slack",Manual payroll processing with frequent errors,"Daily freight routes, weekly fleet servicing, monthly route optimization",$75K–$150K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Payroll automation, time-tracking integration, HR onboarding workflows",71,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00964,Precision Mechanical Industries,Precision Mechanical Services,Independent,HVAC & Mechanical Services,238220,1711,Kimberly Green,CEO,(407) 551-8946,green@precisionmec.net,https://www.precisionmechan.com,"8268 Industrial Blvd, Miami Gardens, FL",Miami Gardens,Miami-Dade County,FL,US,1500+,$2.5M–$5M,2023-11-01,Weak (21–40),"ServiceTitan, Google Workspace",Compliance documentation done manually — audit risk,"Annual painting contract, bi-annual touch-up, monthly inspection",$500K–$1M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Automated reporting dashboards, KPI alerts, executive summaries",55,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00966,Atlas HVAC Corp.,Atlas HVAC Services,Independent,HVAC & Mechanical Services,238220,1711,Donald Campbell,General Manager,(916) 247-1053,campbell@atlashvaccor.org,https://www.atlashvaccorp.com,"259 Enterprise Ave, Santa Ana, CA",Santa Ana,Orange County,CA,US,301–750,$2.5M–$5M,2019-05-01,Very Weak (0–20),"ServiceTitan, Google Workspace",Manual scheduling causing double-bookings and missed appointments,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$1M–$2.5M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Compliance document generation, permit renewal alerts, audit trail automation",57,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00967,Titan Mechanical Partners,Titan Mechanical Services,Independent,HVAC & Mechanical Services,238220,1711,Richard Martin,President,(916) 751-3946,martin@titanmechani.net,https://www.titanmechanical.com,"5174 Main St, Los Angeles, CA",Los Angeles,Los Angeles County,CA,US,16–30,$250K–$500K,2020-08-01,Very Strong (81–100),"SAP, Salesforce, ServiceNow",Financial reporting delayed 30+ days after month end,"Monthly AI model updates, quarterly automation review, annual system audit",$1M–$2.5M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Records digitization, OCR processing, document classification AI",55,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00986,Titan Mechanical Partners,N/A,Titan Mechanical Holdings Corp.,HVAC & Mechanical Services,238220,1711,Dorothy Green,General Manager,(630) 639-5044,green@titanmechani.biz,https://www.titanmechanical.com,"9373 Maple Dr, Chicago, IL",Chicago,Cook County,IL,US,301–750,$100M+,2020-05-01,Moderate (41–60),"Zoho CRM, FreshBooks, Trello",Manual scheduling causing double-bookings and missed appointments,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$2.5M+/yr,"Tied to parts supplier, refrigerant vendor, certification body","AI-powered lead scoring, CRM enrichment, automated proposal generation",69,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00989,Apex HVAC Systems,Apex HVAC Pro,Independent,HVAC & Mechanical Services,238220,1711,Jamal Singh,General Manager,(403) 275-2920,singh@apexhvacsyst.biz,https://www.apexhvacsystems.com,"9049 Market St, Airdrie, AB",Airdrie,Calgary Region,AB,CA,6–15,$250K–$500K,2020-01-01,Moderate (41–60),"ServiceTitan, Google Workspace",No digital presence — relying on word-of-mouth only,"Monthly janitorial contract, quarterly deep clean, annual inspection",$75K–$150K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Customer service chatbot, ticket routing, SLA monitoring",49,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00991,Clarity HVAC Group,N/A,Independent,HVAC & Mechanical Services,238220,1711,Karen Baker,Chief Operating Officer,(650) 587-3001,baker@clarityhvacg.biz,https://www.clarityhvacgrou.com,"8454 Harbor Blvd, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,31–75,$5M–$10M,2020-01-01,Very Strong (81–100),"FieldEdge, QuickBooks Online",No CRM — all client data in owner's personal phone,"Annual painting contract, bi-annual touch-up, monthly inspection",$2.5M+/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","AI-powered lead scoring, CRM enrichment, automated proposal generation",41,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00992,Clarity HVAC Services,N/A,Clarity HVAC Holdings Corp.,HVAC & Mechanical Services,238220,1711,Michael Martin,Principal,(0121) 666-7854,martin@clarityhvacs.com,https://www.clarityhvacserv.com,"945 Airport Rd, Croydon, ENG",Croydon,Greater London,ENG,UK,16–30,$1M–$2.5M,2024-12-01,Weak (21–40),"Oracle ERP, Workday, Tableau",Outdated legacy software incompatible with modern integrations,"Monthly AI model updates, quarterly automation review, annual system audit",$2.5M+/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Bid response automation, RFP parsing, proposal assembly",61,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00993,Clarity HVAC Corp.,N/A,National Corp. Group,HVAC & Mechanical Services,238220,1711,William Johnson,VP of Business Development,(510) 491-1794,johnson@clarityhvacc.biz,https://www.clarityhvaccorp.com,"4212 Main St, Concord, CA",Concord,Contra Costa County,CA,US,1–5,$25M–$50M,2023-09-01,Moderate (41–60),"Custom legacy system, Excel-heavy",Outdated legacy software incompatible with modern integrations,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$500K–$1M/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Procurement automation, vendor comparison, contract renewal tracking",57,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00995,Titan Mechanical Systems,N/A,Titan Mechanical Holdings Corp.,HVAC & Mechanical Services,238220,1711,Nancy Jackson,Executive Director,(403) 288-8399,jackson@titanmechani.co,https://www.titanmechanical.com,"1228 Harbor Blvd, Airdrie, AB",Airdrie,Calgary Region,AB,CA,151–300,$250K–$500K,2021-11-01,Moderate (41–60),"SAP, Salesforce, ServiceNow",No CRM — all client data in owner's personal phone,"Monthly janitorial contract, quarterly deep clean, annual inspection",$5K–$25K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Predictive maintenance scheduling, equipment lifecycle tracking",46,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-00996,ProAir Inc.,N/A,Independent,HVAC & Mechanical Services,238220,1711,Susan Carter,President,(310) 942-8347,carter@proairinc.co,https://www.proairinc.com,"2139 Maple Dr, Antioch, CA",Antioch,Contra Costa County,CA,US,1500+,$2.5M–$5M,2020-02-01,Very Strong (81–100),"NetSuite, Zendesk, Asana",Financial reporting delayed 30+ days after month end,"Quarterly compliance review, annual environmental audit, monthly monitoring",$25K–$75K/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Payroll automation, time-tracking integration, HR onboarding workflows",41,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01001,Precision Electric Group,N/A,Independent,Electrical Contracting,238210,1731,Charles Harris,Executive Director,(510) 284-5749,harris@precisionele.com,https://www.precisionelectr.com,"4967 Harbor Blvd, San Francisco, CA",San Francisco,San Francisco County,CA,US,301–750,$250K–$500K,2019-10-01,Very Weak (0–20),"ServiceTitan, Google Workspace",Fleet dispatched via phone calls — no real-time visibility,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$1M–$2.5M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Procurement automation, vendor comparison, contract renewal tracking",69,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01003,Atlas Electric Group,Atlas Electric Pro,Independent,Electrical Contracting,238210,1731,Nguyen Baker,General Manager,(587) 992-3967,baker@atlaselectri.net,https://www.atlaselectricgr.com,"2091 Innovation Way, Airdrie, AB",Airdrie,Calgary Region,AB,CA,151–300,$1M–$2.5M,2020-10-01,Weak (21–40),"ServiceTitan, Google Workspace",Paper-based invoicing with 45+ day collection cycles,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$500K–$1M/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Customer service chatbot, ticket routing, SLA monitoring",56,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01004,Precision Electric Corp.,Precision Electric Services,Independent,Electrical Contracting,238210,1731,DeShawn Nelson,Principal,(707) 457-9643,nelson@precisionele.biz,https://www.precisionelectr.com,"5603 Enterprise Ave, Livermore, CA",Livermore,Alameda County,CA,US,751–1500,$250K–$500K,2021-09-01,Weak (21–40),"Custom legacy system, Excel-heavy",Manual payroll processing with frequent errors,"Daily freight routes, weekly fleet servicing, monthly route optimization",$1M–$2.5M/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Route optimization, fleet telemetry integration, automated dispatch",49,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01008,ProVolt Corp.,N/A,Independent,Electrical Contracting,238210,1731,Rodriguez Torres,Founder,(403) 456-5512,torres@provoltcorp.org,https://www.provoltcorp.com,"2683 Airport Rd, Calgary, AB",Calgary,Calgary Region,AB,CA,31–75,$500K–$1M,2019-01-01,Strong (61–80),"Microsoft 365, Dynamics 365, Power BI",Outdated legacy software incompatible with modern integrations,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$25K–$75K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Compliance document generation, permit renewal alerts, audit trail automation",48,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01012,Precision Electric Associates,Precision Electric Pro,Independent,Electrical Contracting,238210,1731,Rodriguez Flores,VP of Business Development,(02) 379-6645,flores@precisionele.co,https://www.precisionelectr.com,"2547 Washington Blvd, Parramatta, NSW",Parramatta,Greater Sydney,NSW,AU,31–75,$1M–$2.5M,2020-09-01,Moderate (41–60),"Sage 50, Outlook, Teams",Employee onboarding takes 2+ weeks due to paper forms,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$500K–$1M/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","AI-powered lead scoring, CRM enrichment, automated proposal generation",73,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01020,Clarity Electrical LLC,Clarity Electrical Services,National LLC Group,Electrical Contracting,238210,1731,Mark Miller,President,(707) 696-7910,miller@clarityelect.biz,https://www.clarityelectric.com,"4328 Industrial Blvd, Napa, CA",Napa,Napa County,CA,US,76–150,$10M–$25M,2020-04-01,Very Strong (81–100),"FieldEdge, QuickBooks Online",Compliance documentation done manually — audit risk,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Payroll automation, time-tracking integration, HR onboarding workflows",59,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01026,Precision Electric Associates,N/A,Precision Electric Holdings Corp.,Electrical Contracting,238210,1731,James Jackson,CEO,(513) 322-8784,jackson@precisionele.biz,https://www.precisionelectr.com,"8492 Commerce Dr, Parma, OH",Parma,Cuyahoga County,OH,US,76–150,$10M–$25M,2020-01-01,Weak (21–40),"Verizon Connect, Samsara GPS, Excel",Manual payroll processing with frequent errors,"Monthly AI model updates, quarterly automation review, annual system audit",$150K–$300K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","AI-powered lead scoring, CRM enrichment, automated proposal generation",59,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01042,Delta Power Associates,N/A,Independent,Electrical Contracting,238210,1731,Robert Thompson,Principal,(425) 619-1762,thompson@deltapoweras.co,https://www.deltapowerassoc.com,"3258 Commerce Dr, Bellevue, WA",Bellevue,King County,WA,US,301–750,$250K–$500K,2022-08-01,Very Weak (0–20),"SAP, Salesforce, ServiceNow",Paper-based invoicing with 45+ day collection cycles,"Monthly janitorial contract, quarterly deep clean, annual inspection",$500K–$1M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Records digitization, OCR processing, document classification AI",89,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01044,Delta Power Group,Delta Power Pro,Independent,Electrical Contracting,238210,1731,Joseph Mitchell,Executive Director,(587) 821-4516,mitchell@deltapowergr.org,https://www.deltapowergroup.com,"2911 Market St, Cochrane, AB",Cochrane,Calgary Region,AB,CA,751–1500,$50K–$250K,2019-02-01,Strong (61–80),"Oracle ERP, Workday, Tableau",Financial reporting delayed 30+ days after month end,"Monthly IT support, quarterly infrastructure review, annual security audit",$2.5M+/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Compliance document generation, permit renewal alerts, audit trail automation",86,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01065,Precision Electric Co.,N/A,Independent,Electrical Contracting,238210,1731,Matthew Campbell,Principal,(847) 873-2871,campbell@precisionele.net,https://www.precisionelectr.com,"1795 Main St, Chicago, IL",Chicago,Cook County,IL,US,16–30,$10M–$25M,2020-05-01,Moderate (41–60),"Zoho CRM, FreshBooks, Trello",Paper-based invoicing with 45+ day collection cycles,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$75K–$150K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Customer service chatbot, ticket routing, SLA monitoring",58,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01066,Guardian Power Co.,Guardian Power Services,National Co. Group,Electrical Contracting,238210,1731,Christopher Miller,CEO,(403) 479-5972,miller@guardianpowe.biz,https://www.guardianpowerco.com,"7907 Industrial Blvd, Calgary, AB",Calgary,Calgary Region,AB,CA,1500+,$1M–$2.5M,2019-11-01,Strong (61–80),"QuickBooks, Google Workspace, Jobber",Compliance documentation done manually — audit risk,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$75K–$150K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Accounts receivable automation, payment reminders, collections workflows",70,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01069,ProVolt Enterprises,ProVolt Services,Independent,Electrical Contracting,238210,1731,James Green,Chief Operating Officer,(408) 302-3493,green@provoltenter.com,https://www.provoltenterpri.com,"6300 Oak Ave, Irvine, CA",Irvine,Orange County,CA,US,6–15,$50K–$250K,2018-07-01,Weak (21–40),"SAP, Salesforce, ServiceNow",No CRM — all client data in owner's personal phone,"Monthly IT support, quarterly infrastructure review, annual security audit",$75K–$150K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Accounts receivable automation, payment reminders, collections workflows",67,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01075,Titan Electrical Co.,Titan Electrical Pro,Independent,Electrical Contracting,238210,1731,Susan Rivera,Executive Director,(415) 666-5367,rivera@titanelectri.net,https://www.titanelectrical.com,"4327 Maple Dr, Sacramento, CA",Sacramento,Sacramento County,CA,US,301–750,$5M–$10M,2018-07-01,Strong (61–80),"QuickBooks Desktop, email-only CRM",Paper-based invoicing with 45+ day collection cycles,"Daily freight routes, weekly fleet servicing, monthly route optimization",$300K–$500K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Compliance document generation, permit renewal alerts, audit trail automation",59,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01077,Titan Electrical Co.,Titan Electrical Services,Independent,Electrical Contracting,238210,1731,Mark Martin,Principal,(707) 981-9950,martin@titanelectri.net,https://www.titanelectrical.com,"6104 Washington Blvd, Petaluma, CA",Petaluma,Sonoma County,CA,US,301–750,$2.5M–$5M,2020-07-01,Very Weak (0–20),"Paper-based, minimal digital",Financial reporting delayed 30+ days after month end,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$75K–$150K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Compliance document generation, permit renewal alerts, audit trail automation",69,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01080,Precision Electric LLC,N/A,Precision Electric Holdings Corp.,Electrical Contracting,238210,1731,DeShawn Thompson,Partner,(734) 986-8999,thompson@precisionele.org,https://www.precisionelectr.com,"289 Washington Blvd, Livonia, MI",Livonia,Wayne County,MI,US,1–5,$50K–$250K,2021-06-01,Very Strong (81–100),"QuickBooks Desktop, email-only CRM",No CRM — all client data in owner's personal phone,"Quarterly records audit, annual digitization project, monthly shredding",$25K–$75K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Predictive maintenance scheduling, equipment lifecycle tracking",73,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01089,Clarity Electrical Systems,N/A,Clarity Electrical Holdings Corp.,Electrical Contracting,238210,1731,Karen Jones,Partner,(0161) 357-6377,jones@clarityelect.org,https://www.clarityelectric.com,"521 Harbor Blvd, Wolverhampton, ENG",Wolverhampton,West Midlands,ENG,UK,16–30,$100M+,2019-08-01,Weak (21–40),"SAP, Salesforce, ServiceNow",Financial reporting delayed 30+ days after month end,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$2.5M+/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Records digitization, OCR processing, document classification AI",73,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01097,Summit Electrical Enterprises,N/A,Independent,Electrical Contracting,238210,1731,Singh Mitchell,Chief Operating Officer,(925) 480-1243,mitchell@summitelectr.biz,https://www.summitelectrica.com,"8404 Oak Ave, Oceanside, CA",Oceanside,San Diego County,CA,US,1500+,$500K–$1M,2020-06-01,Very Strong (81–100),"QuickBooks, Google Workspace, Jobber",No CRM — all client data in owner's personal phone,"Daily freight routes, weekly fleet servicing, monthly route optimization",$75K–$150K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Accounts receivable automation, payment reminders, collections workflows",46,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01098,Atlas Electric Co.,N/A,Independent,Electrical Contracting,238210,1731,Dorothy Thomas,President,(647) 593-2802,thomas@atlaselectri.com,https://www.atlaselectricco.com,"3748 Harbor Blvd, Markham, ON",Markham,Greater Toronto Area,ON,CA,1500+,$50K–$250K,2020-05-01,Strong (61–80),"NetSuite, Zendesk, Asana",Manual scheduling causing double-bookings and missed appointments,"Annual painting contract, bi-annual touch-up, monthly inspection",$75K–$150K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Customer service chatbot, ticket routing, SLA monitoring",88,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01099,Vanguard Electric Co.,Vanguard Electric Services,Independent,Electrical Contracting,238210,1731,Michael Roberts,Owner,(770) 405-7718,roberts@vanguardelec.net,https://www.vanguardelectri.com,"687 Business Pkwy, Atlanta, GA",Atlanta,Fulton County,GA,US,31–75,$2.5M–$5M,2022-09-01,Strong (61–80),"FieldEdge, QuickBooks Online",No CRM — all client data in owner's personal phone,"Annual painting contract, bi-annual touch-up, monthly inspection",$5K–$25K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Predictive maintenance scheduling, equipment lifecycle tracking",53,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01105,ProGreen LLC,ProGreen Pro,Independent,Landscaping & Grounds Maintenance,561730,0782,DeShawn Jones,Managing Director,(0121) 525-2965,jones@progreenllc.com,https://www.progreenllc.com,"2670 Washington Blvd, Barnet, ENG",Barnet,Greater London,ENG,UK,751–1500,$500K–$1M,2022-11-01,Weak (21–40),"Verizon Connect, Samsara GPS, Excel",Procurement done via email — no vendor comparison system,"Quarterly compliance review, annual environmental audit, monthly monitoring",$500K–$1M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Accounts receivable automation, payment reminders, collections workflows",97,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01106,Guardian Landscaping Partners,N/A,Independent,Landscaping & Grounds Maintenance,561730,0782,William Jackson,Managing Director,(313) 249-1684,jackson@guardianland.biz,https://www.guardianlandsca.com,"3826 Commerce Dr, Detroit, MI",Detroit,Wayne County,MI,US,1500+,$250K–$500K,2021-10-01,Very Weak (0–20),"Microsoft 365, Dynamics 365, Power BI",Paper-based invoicing with 45+ day collection cycles,"Daily freight routes, weekly fleet servicing, monthly route optimization",$5K–$25K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Route optimization, fleet telemetry integration, automated dispatch",60,"$7,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
